web-scraper-order,web-scraper-start-url,openSecretsId,openSecretsId-href,name,nameDistrict,reportDate,raised,image-src
"1586561087-1582","http://localhost:4000/scrape/incumbents/","N00000153","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00000153","Richard E Neal","Rep. Richard E Neal - Massachusetts District 01","12/31/2019","$3,159,732","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560707-1420","http://localhost:4000/scrape/incumbents/","N00033106","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033106","Ann L Wagner","Rep. Ann L Wagner - Missouri District 02","12/31/2019","$2,280,731","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561463-1736","http://localhost:4000/scrape/incumbents/","N00027709","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027709","Van Taylor","Rep. Van Taylor - Texas District 03","02/12/2020","$1,240,723","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561477-1742","http://localhost:4000/scrape/incumbents/","N00033932","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033932","Chris Stewart","Rep. Chris Stewart - Utah District 02","12/31/2019","$555,791","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560752-1441","http://localhost:4000/scrape/incumbents/","N00000491","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00000491","Susan Collins","Sen. Susan Collins - Maine","12/31/2019","$12,073,457","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561303-1669","http://localhost:4000/scrape/incumbents/","N00038767","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038767","Warren Davidson","Rep. Warren Davidson - Ohio District 08","02/26/2020","$548,573","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560741-1436","http://localhost:4000/scrape/incumbents/","N00032019","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00032019","David Cicilline","Rep. David Cicilline - Rhode Island District 01","12/31/2019","$1,064,568","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560668-1401","http://localhost:4000/scrape/incumbents/","N00036409","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036409","Glenn S Grothman","Rep. Glenn S Grothman - Wisconsin District 06","12/31/2019","$824,025","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560728-1430","http://localhost:4000/scrape/incumbents/","N00007248","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007248","Devin Nunes","Rep. Devin Nunes - California District 22","02/12/2020","$9,461,672","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561552-1774","http://localhost:4000/scrape/incumbents/","N00037039","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037039","Angie Craig","Rep. Angie Craig - Minnesota District 02","12/31/2019","$1,970,441","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561421-1718","http://localhost:4000/scrape/incumbents/","N00042282","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042282","Sylvia Garcia","Rep. Sylvia Garcia - Texas District 29","02/12/2020","$371,269","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561443-1727","http://localhost:4000/scrape/incumbents/","N00005818","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00005818","Sheila Jackson Lee","Rep. Sheila Jackson Lee - Texas District 18","02/12/2020","$442,908","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
